"";"time1RND";"time1R";"time1ACS";"time1KAST";"time1KD";"time1ADR";"time1KPR";"time1APR";"time1FKPR";"time1FDPR";"time1K";"time1D";"time1A";"time1FK";"time1FD";"time2RND";"time2R";"time2ACS";"time2KAST";"time2KD";"time2ADR";"time2KPR";"time2APR";"time2FKPR";"time2FDPR";"time2K";"time2D";"time2A";"time2FK";"time2FD";"ganhador"
"122";720,928;0,986;213,354;67;1,108;136,802;0,74;0,276;0,118;0,1;575,144;500,576;170,298;106,2;85,75;363,362;0,988;211,192;68,4;1,01;133,808;0,722;0,292;0,12;0,124;266,82;263,562;99,986;49,634;48,654;1
"123";414,568;0,918;204,35;65,8;0,982;132,658;0,706;0,262;0,098;0,094;292,534;292,47;116,644;40,868;36,726;430,416;0,964;200,214;68,8;0,998;130,052;0,694;0,288;0,094;0,096;309,592;298,848;113,56;42,916;40,036;0
"124";360,904;1,044;208,374;72;1,088;134,754;0,732;0,294;0,094;0,096;254,246;252,8;101,724;34,272;35,96;498,728;1,06;219,712;71,2;1,102;139,84;0,76;0,274;0,134;0,114;390,502;357,02;115,468;76,372;64,402;0
"125";741,574;0,974;197,936;69,8;0,982;128,748;0,694;0,276;0,094;0,106;503,882;502,2;223,216;59,06;62,938;498,728;1,06;219,712;71,2;1,102;139,84;0,76;0,274;0,134;0,114;390,502;357,02;115,468;76,372;64,402;0
"126";761,39;0,994;197,772;69,8;1,008;127,956;0,708;0,262;0,094;0,098;522,768;515,458;222,272;61,602;63,802;360,904;1,044;208,374;72;1,088;134,754;0,732;0,294;0,094;0,096;254,246;252,8;101,724;34,272;35,96;0
"127";616,532;0,972;220,642;66,4;1,084;139,326;0,772;0,228;0,136;0,124;493,368;440,412;135,136;89,318;78,554;194,76;0,982;203,172;69;0,982;131,144;0,706;0,27;0,104;0,114;133,746;138,804;48,078;18,918;19,522;1
"128";541,432;1,034;216,11;70,2;1,06;138,816;0,754;0,282;0,114;0,1;425,632;400,52;144,948;78,478;66,602;449,54;0,916;192,142;68,8;0,936;125,6;0,672;0,274;0,098;0,098;320,48;315,008;101,316;45,998;41,956;0
"129";1383,294;1,084;222,22;72,8;1,156;143,456;0,776;0,252;0,112;0,094;1082,216;928,964;355,814;153,772;127,908;486,354;1,044;213,04;69,6;1,086;137,362;0,746;0,242;0,116;0,104;379,24;331,266;112,418;65,036;51,126;0
"130";842,888;0,888;184,402;65,6;0,86;121,6;0,622;0,296;0,078;0,104;570,612;583,972;291,24;78,676;75,812;194,76;0,982;203,172;69;0,982;131,144;0,706;0,27;0,104;0,114;133,746;138,804;48,078;18,918;19,522;0
"131";1082,434;1,016;212,968;69,6;1,104;135,462;0,752;0,246;0,114;0,096;921,188;756,328;213,872;199,406;148,92;1319,848;1,028;203,976;70,6;1,066;129,598;0,726;0,27;0,106;0,102;972,488;884,256;353,094;142,382;126,372;1
"132";978,58;0,932;189,95;67,2;0,956;124,516;0,66;0,31;0,076;0,088;646,448;656,656;336,66;68,212;76,188;1038,5;1,094;222,008;72,4;1,176;142,922;0,782;0,258;0,122;0,11;842,992;698,544;238,08;146,482;124,236;0
"133";813,972;0,988;207,074;69,6;1,068;132,588;0,73;0,244;0,114;0,096;633,828;547,252;170,228;107,19;79,128;963,022;1,004;206,172;68,4;1,076;133,058;0,734;0,236;0,106;0,098;723,574;655,83;225,594;116,484;99,808;1
"134";842,888;0,888;184,402;65,6;0,86;121,6;0,622;0,296;0,078;0,104;570,612;583,972;291,24;78,676;75,812;616,532;0,972;220,642;66,4;1,084;139,326;0,772;0,228;0,136;0,124;493,368;440,412;135,136;89,318;78,554;0
"135";973,388;1,02;216,608;69,6;1,078;139,52;0,746;0,294;0,116;0,1;707,474;658,784;295,694;99,098;82,752;827,796;1,008;222,236;69,8;1,076;142,664;0,774;0,268;0,126;0,116;651,054;588,52;175,976;113,916;98,49;1
"136";395,124;1,038;215,03;70,4;1,084;139,308;0,752;0,254;0,118;0,104;301,348;279,876;99,292;52,828;45,712;497,562;0,99;204,196;70,2;1,02;133,544;0,72;0,252;0,108;0,104;366,318;343,846;120,928;54,976;48,232;0
"137";643,914;0,992;202,212;69,6;1,04;131,94;0,71;0,248;0,088;0,088;462,472;437,176;159,83;56,908;53,908;900,702;1,022;222,276;69,2;1,092;141,39;0,774;0,268;0,122;0,108;697,418;626,506;238,342;99,558;86,818;1
"138";1120,688;1,01;211,068;70;1,052;133,988;0,738;0,238;0,112;0,114;861,77;785,028;225,01;146,062;136,046;1689,088;1,1;236,156;71,8;1,146;148,828;0,812;0,27;0,152;0,128;1426,632;1227,96;434,256;298,964;243,898;0
"139";787,568;1,016;215,506;68,8;1,064;140,334;0,748;0,26;0,11;0,108;609,652;554,866;208,864;94,044;87,256;2160,296;1,026;212,298;69,2;1,1;135,486;0,738;0,264;0,122;0,1;1668,698;1470,518;574,056;307,582;233,156;1
"140";1254,18;1,034;202,032;72;1,094;130,634;0,712;0,278;0,08;0,076;910,68;777,464;316,236;99,486;79,758;1323,588;1,022;215,944;71,2;1,04;138,472;0,746;0,282;0,12;0,114;1004,234;923,55;442,806;146,278;129,686;0
"141";679,032;1,084;213,432;73,6;1,116;137,222;0,762;0,25;0,12;0,096;517,106;463,988;160,046;84,94;68,454;436,386;0,91;197,712;67,8;0,934;129,21;0,688;0,254;0,098;0,106;322,036;316,624;100,116;49,372;50,556;1
"142";827,952;0,996;199,068;70,8;0,98;128,88;0,686;0,28;0,096;0,094;609,576;583,494;208,792;109,416;94,474;793,718;0,95;194,752;69,4;0,948;127,638;0,674;0,272;0,096;0,1;571,8;552,526;187,466;89,286;85,682;1
"143";1376,78;1,014;216,994;69,4;1,114;140,27;0,756;0,244;0,11;0,092;1142,7;952,24;291,084;208,438;157,252;669;0,986;209,666;70;1,01;137,06;0,722;0,244;0,118;0,112;503,478;466,584;161,148;86,604;71,798;0
"144";431,444;1,01;217,128;70,6;1,04;140,634;0,76;0,238;0,12;0,114;330,798;308,082;99,058;49,82;43,234;1005,356;0,946;217,114;64,2;1,108;135,002;0,76;0,274;0,116;0,104;767,652;687,028;284,63;127,09;98,536;0
"145";1756,304;1,04;199,866;72;1,066;129,334;0,698;0,286;0,09;0,082;1220,792;1130,372;546,504;151,69;127,55;1220,454;1,09;222,232;71,6;1,152;142,04;0,778;0,29;0,114;0,102;958,258;824,794;339,01;145,886;128,862;0
"146";774,646;0,982;207,982;69,2;1,02;134,1;0,726;0,284;0,104;0,098;587,292;554,692;203,722;90,928;79,968;1684,804;1,092;219,912;73,2;1,154;141,106;0,768;0,278;0,114;0,092;1355,096;1146,986;456,502;220,204;162,982;0
"147";214,762;0,948;187,792;69,6;0,98;123,92;0,65;0,236;0,078;0,062;165,034;137,602;53,016;23,458;17,448;252,334;1,098;212,256;73,8;1,102;137,354;0,736;0,344;0,102;0,096;184,912;170,766;85,66;25,57;24,48;0
"148";320,496;1,03;208,474;71,6;1,056;137,304;0,722;0,27;0,11;0,104;233,926;216,138;84,144;32,394;27,888;254,648;1,04;204,71;71,6;1,032;135,884;0,712;0,306;0,1;0,106;187,354;173,37;73,752;27,706;26,364;1
"149";643,914;0,992;202,212;69,6;1,04;131,94;0,71;0,248;0,088;0,088;462,472;437,176;159,83;56,908;53,908;486,354;1,044;213,04;69,6;1,086;137,362;0,746;0,242;0,116;0,104;379,24;331,266;112,418;65,036;51,126;1
"150";679,032;1,084;213,432;73,6;1,116;137,222;0,762;0,25;0,12;0,096;517,106;463,988;160,046;84,94;68,454;541,432;1,034;216,11;70,2;1,06;138,816;0,754;0,282;0,114;0,1;425,632;400,52;144,948;78,478;66,602;1
"151";587,758;1,03;210,428;70;1,118;135,274;0,744;0,254;0,096;0,084;473,124;390,204;131,574;76,452;54,674;973,388;1,02;216,608;69,6;1,078;139,52;0,746;0,294;0,116;0,1;707,474;658,784;295,694;99,098;82,752;1
"152";1736,466;1,09;226,072;72,2;1,16;143,614;0,792;0,25;0,122;0,11;1404,004;1174,602;384,642;257,798;197,474;2056,79;1,08;212,19;73,6;1,104;137,316;0,744;0,3;0,108;0,092;1525,044;1363,364;636,76;213,104;170,5;1
"153";395,124;1,038;215,03;70,4;1,084;139,308;0,752;0,254;0,118;0,104;301,348;279,876;99,292;52,828;45,712;449,54;0,916;192,142;68,8;0,936;125,6;0,672;0,274;0,098;0,098;320,48;315,008;101,316;45,998;41,956;1
"154";1254,18;1,034;202,032;72;1,094;130,634;0,712;0,278;0,08;0,076;910,68;777,464;316,236;99,486;79,758;813,972;0,988;207,074;69,6;1,068;132,588;0,73;0,244;0,114;0,096;633,828;547,252;170,228;107,19;79,128;1
"155";741,744;1,018;201,218;71,8;1,05;131,684;0,712;0,238;0,1;0,092;527,602;497,08;167,732;69,966;61,364;669;0,986;209,666;70;1,01;137,06;0,722;0,244;0,118;0,112;503,478;466,584;161,148;86,604;71,798;0
"156";827,952;0,996;199,068;70,8;0,98;128,88;0,686;0,28;0,096;0,094;609,576;583,494;208,792;109,416;94,474;1319,848;1,028;203,976;70,6;1,066;129,598;0,726;0,27;0,106;0,102;972,488;884,256;353,094;142,382;126,372;0
"157";1323,588;1,022;215,944;71,2;1,04;138,472;0,746;0,282;0,12;0,114;1004,234;923,55;442,806;146,278;129,686;1005,356;0,946;217,114;64,2;1,108;135,002;0,76;0,274;0,116;0,104;767,652;687,028;284,63;127,09;98,536;0
"158";297,402;0,87;187,702;64,8;0,874;123,476;0,652;0,254;0,098;0,108;198,2;226,948;66,136;35,252;37,558;1578,018;1,076;219,574;72;1,11;142,116;0,772;0,26;0,116;0,106;1254,444;1105,234;379,732;210,694;177,514;0
"159";1038,5;1,094;222,008;72,4;1,176;142,922;0,782;0,258;0,122;0,11;842,992;698,544;238,08;146,482;124,236;436,386;0,91;197,712;67,8;0,934;129,21;0,688;0,254;0,098;0,106;322,036;316,624;100,116;49,372;50,556;1
"160";979,29;1,062;217,454;72,6;1,14;140,2;0,77;0,27;0,118;0,102;745,244;658,928;292,692;101,264;89,578;747,926;1,012;199,662;71,6;1,012;128,97;0,692;0,3;0,094;0,092;512,446;503,88;230,402;63,774;58,568;1
"161";774,646;0,982;207,982;69,2;1,02;134,1;0,726;0,284;0,104;0,098;587,292;554,692;203,722;90,928;79,968;2160,296;1,026;212,298;69,2;1,1;135,486;0,738;0,264;0,122;0,1;1668,698;1470,518;574,056;307,582;233,156;1
"162";355,874;1,02;216,332;70,6;1,05;140,316;0,752;0,28;0,104;0,114;260,578;251,212;109,254;35,636;38,066;263,832;0,926;197,618;66,8;0,928;128,082;0,68;0,294;0,1;0,116;181,408;198,268;77,008;27,994;30,104;1
"163";998,86;1,02;202,086;71,6;1,05;132,036;0,712;0,284;0,094;0,086;800,784;677,146;244,008;133,26;103,65;1167,068;0,986;206,694;69;1,002;134,006;0,718;0,236;0,112;0,11;920,87;831,456;248,824;184,36;152,604;0
"164";935,726;1,016;207,426;70,8;1,034;133,698;0,724;0,254;0,102;0,1;685,92;651,552;237,886;98,344;94,028;921,834;1,09;217,708;72;1,152;141,852;0,764;0,308;0,106;0,084;702,692;605,45;300,818;92,978;73,43;0
"165";497,562;0,99;204,196;70,2;1,02;133,544;0,72;0,252;0,108;0,104;366,318;343,846;120,928;54,976;48,232;978,58;0,932;189,95;67,2;0,956;124,516;0,66;0,31;0,076;0,088;646,448;656,656;336,66;68,212;76,188;1
"166";1383,294;1,084;222,22;72,8;1,156;143,456;0,776;0,252;0,112;0,094;1082,216;928,964;355,814;153,772;127,908;963,022;1,004;206,172;68,4;1,076;133,058;0,734;0,236;0,106;0,098;723,574;655,83;225,594;116,484;99,808;0
"167";1509,96;1,07;212,98;72,6;1,126;138,484;0,754;0,256;0,108;0,098;1161,316;1006,022;370,45;181,67;157,174;1030,068;1,032;209,522;70,2;1,064;134,142;0,732;0,268;0,106;0,088;763,622;706,568;275,986;109,854;91,628;0
"168";733,092;1,01;211,63;68,8;1,086;137,034;0,748;0,218;0,116;0,102;545,692;503,1;148,336;82,326;73,616;522,424;0,978;201,942;70,2;0,974;132,14;0,702;0,272;0,102;0,102;370,11;375,598;130,956;58,406;56,082;1
"169";827,796;1,008;222,236;69,8;1,076;142,664;0,774;0,268;0,126;0,116;651,054;588,52;175,976;113,916;98,49;787,568;1,016;215,506;68,8;1,064;140,334;0,748;0,26;0,11;0,108;609,652;554,866;208,864;94,044;87,256;0
"170";1176,796;0,992;205,938;69;1,048;132,538;0,724;0,264;0,096;0,088;850,34;795,238;302,318;111,948;93,51;810,266;1,058;218,922;71;1,138;141,404;0,77;0,246;0,132;0,104;616,404;552,546;207,958;104,29;81,036;0
"171";1376,78;1,014;216,994;69,4;1,114;140,27;0,756;0,244;0,11;0,092;1142,7;952,24;291,084;208,438;157,252;1878,038;1,032;210,708;71;1,132;134,928;0,74;0,288;0,102;0,088;1339,816;1188,5;614,836;151,01;111,196;0
"172";431,444;1,01;217,128;70,6;1,04;140,634;0,76;0,238;0,12;0,114;330,798;308,082;99,058;49,82;43,234;900,702;1,022;222,276;69,2;1,092;141,39;0,774;0,268;0,122;0,108;697,418;626,506;238,342;99,558;86,818;1
"173";483,752;1,034;207,32;70,2;1,056;134,274;0,73;0,246;0,114;0,108;366,514;327,122;106,984;53,04;44,822;1306,726;1,02;207,336;70,2;1,044;132,988;0,724;0,272;0,106;0,104;966,608;905,91;341,06;147,598;135,01;0
"174";869,134;1,048;210,2;72,4;1,068;133,648;0,724;0,316;0,11;0,092;596,108;575,714;327,138;69,982;64,922;878,508;1,108;223,73;72,6;1,158;144,844;0,778;0,26;0,122;0,104;693,8;588,116;220,496;113;90,508;0
"175";394,88;1,036;209,368;70,8;1,078;134,592;0,74;0,264;0,104;0,11;299,11;269,962;101,566;42,212;42,722;575,54;0,99;202,434;70,4;0,994;132,016;0,706;0,27;0,1;0,112;407,856;401,426;167,242;52,802;55,682;1
"176";1642,548;1,014;216,496;70,2;1,056;139,594;0,75;0,27;0,116;0,112;1246,562;1141,372;476,584;190,49;180,604;1356,654;0,992;201,982;70;1,012;130,6;0,696;0,286;0,1;0,092;968,308;940,342;343,948;150,562;136,998;1
"177";793,718;0,95;194,752;69,4;0,948;127,638;0,674;0,272;0,096;0,1;571,8;552,526;187,466;89,286;85,682;1684,804;1,092;219,912;73,2;1,154;141,106;0,768;0,278;0,114;0,092;1355,096;1146,986;456,502;220,204;162,982;0
"178";1489,684;1,158;226,054;74,8;1,222;147,304;0,79;0,31;0,104;0,082;1092,322;932,724;523,076;121,77;96,32;442,836;0,972;197,294;70;0,964;129,042;0,692;0,272;0,098;0,108;310,658;314,546;120,772;43,038;41,95;1
"179";1190,492;1,034;217,568;71;1,106;137,924;0,768;0,24;0,124;0,106;930,756;823,906;249,936;164,004;129,428;719,726;1,008;219,176;68,8;1,06;141,814;0,76;0,234;0,124;0,124;561,056;513,682;177,214;93,86;89,178;1
"180";110,668;0,904;190,774;67,8;0,84;125,092;0,636;0,306;0,102;0,11;71,392;85,268;35,31;11,914;11,718;380,842;1,024;212,488;72;1,042;138,098;0,74;0,258;0,12;0,112;280,454;272,946;91,834;48,588;45,406;0
"181";467,27;0,984;206,234;70,4;0,992;133,522;0,716;0,306;0,114;0,108;334,428;332,444;140,478;49,188;49,088;328,4;1,028;212,002;71,4;1,074;135,186;0,734;0,28;0,112;0,108;246,876;219,664;95,238;34,238;31,498;0
"182";858,498;1,028;217,048;68,4;1,16;139,212;0,758;0,298;0,102;0,088;661,332;554,722;278,736;82,524;63,814;531,556;1,036;203,676;70,2;1,064;129,7;0,71;0,29;0,104;0,098;385,04;348,812;147,106;51,792;47,452;1
"183";430,416;0,964;200,214;68,8;0,998;130,052;0,694;0,288;0,094;0,096;309,592;298,848;113,56;42,916;40,036;363,362;0,988;211,192;68,4;1,01;133,808;0,722;0,292;0,12;0,124;266,82;263,562;99,986;49,634;48,654;0
"184";749,462;1,026;216,55;72;1,068;140,404;0,754;0,252;0,11;0,102;570,754;533,722;165,934;93,298;82,038;918,14;1,016;214,13;70,2;1,12;138,134;0,754;0,28;0,104;0,094;678,56;585,028;261,116;69,114;59,12;0
"185";273,836;0,942;189,676;69,4;0,912;122,91;0,652;0,292;0,096;0,096;185,234;192,144;78,106;25,828;27,442;379,898;0,988;207,61;69,6;1,078;133,844;0,734;0,248;0,108;0,096;279,26;258,536;92,596;36,758;34,982;0
"186";1364,016;1,1;223;72,8;1,172;143,296;0,776;0,288;0,118;0,102;1095,962;914,264;369,27;180,198;151,788;840,848;1,024;224,228;70,6;1,108;143,818;0,778;0,3;0,124;0,116;684,686;577,212;213,29;112,636;91,84;1
"187";646,968;1,104;226,534;71,8;1,23;144,42;0,792;0,254;0,132;0,11;537,236;452,59;146,796;114,058;88,952;620,776;1,006;210,504;68,6;1,066;134,048;0,734;0,248;0,11;0,104;474,22;433,51;139,434;85,566;74,534;1
"188";232,144;0,926;207,384;64,6;1,008;130,606;0,726;0,292;0,106;0,096;171,772;166,374;65,744;24,42;23,112;179,928;0,978;206,506;70,2;0,986;135,258;0,72;0,316;0,1;0,114;130,072;132,87;51,65;18,746;19,79;0
"189";158,066;1,058;214,758;73,4;1,07;140,866;0,746;0,338;0,098;0,1;120,204;112,302;52,39;16,704;15,692;201,758;1,01;211,178;71,2;1,036;137,74;0,738;0,272;0,096;0,102;148,754;146,584;53,692;20,648;22,508;0
"190";295,7;1,092;214,65;72;1,136;140,178;0,75;0,282;0,11;0,1;224,43;194,888;82,724;33,768;28,236;1096,742;1,03;223,184;67,8;1,162;142,556;0,78;0,276;0,118;0,102;899,926;738,354;265,378;155,22;113,87;0
"191";1103,544;1,01;213,14;69,6;1,052;137,15;0,744;0,246;0,122;0,112;867,292;773,436;262,166;153,79;117,508;851,938;1,056;219,234;73,2;1,138;138,984;0,77;0,238;0,116;0,104;678,58;597,142;175,018;115,64;99,8;1
"192";656,566;1,052;209,632;72,2;1,08;135,212;0,724;0,28;0,108;0,098;467,732;425,422;177,124;65,244;57,554;419,464;1,088;221,682;71,8;1,124;143,648;0,77;0,264;0,116;0,102;318,604;284,834;114,546;46,298;40,804;0
"193";703,022;1,012;208,652;71;1,042;135,456;0,728;0,268;0,114;0,106;513,138;492,592;191,056;82,176;78,502;804,684;1,098;224,902;73;1,14;144,286;0,792;0,268;0,116;0,1;647,548;554,842;183,838;102,102;85,752;0
"194";1992,972;1,068;220,282;71;1,126;141,63;0,774;0,238;0,112;0,098;1534,862;1344,19;525,39;215,394;172,708;588,384;1,058;212,87;71,4;1,096;137,64;0,734;0,32;0,102;0,092;428,662;368,088;215,714;48,822;38,748;0
"195";542,784;1,108;216,864;72,8;1,152;138,61;0,756;0,306;0,104;0,092;418,08;353,982;171,892;55,444;48,662;286,218;0,974;208,072;69,2;1,02;133,864;0,718;0,276;0,108;0,11;205,726;202,944;78,924;31,652;28,726;1
"196";166,036;1,046;205,22;72,6;1,084;132,618;0,706;0,296;0,1;0,1;119,086;111,616;46,73;18,78;17,248;245,6;1,03;207,158;71,6;1,068;135,376;0,714;0,292;0,104;0,102;186,424;161,926;65,454;27,506;23,838;1
"197";320,496;1,03;208,474;71,6;1,056;137,304;0,722;0,27;0,11;0,104;233,926;216,138;84,144;32,394;27,888;142,388;1,038;209,192;70,6;1,048;139,402;0,716;0,24;0,104;0,1;106,312;98,296;30,114;18,122;15,202;0
"198";978,58;0,932;189,95;67,2;0,956;124,516;0,66;0,31;0,076;0,088;646,448;656,656;336,66;68,212;76,188;436,386;0,91;197,712;67,8;0,934;129,21;0,688;0,254;0,098;0,106;322,036;316,624;100,116;49,372;50,556;0
"199";1383,294;1,084;222,22;72,8;1,156;143,456;0,776;0,252;0,112;0,094;1082,216;928,964;355,814;153,772;127,908;431,444;1,01;217,128;70,6;1,04;140,634;0,76;0,238;0,12;0,114;330,798;308,082;99,058;49,82;43,234;0
"200";449,54;0,916;192,142;68,8;0,936;125,6;0,672;0,274;0,098;0,098;320,48;315,008;101,316;45,998;41,956;497,562;0,99;204,196;70,2;1,02;133,544;0,72;0,252;0,108;0,104;366,318;343,846;120,928;54,976;48,232;0
"201";921,834;1,09;217,708;72;1,152;141,852;0,764;0,308;0,106;0,084;702,692;605,45;300,818;92,978;73,43;297,402;0,87;187,702;64,8;0,874;123,476;0,652;0,254;0,098;0,108;198,2;226,948;66,136;35,252;37,558;1
"202";486,354;1,044;213,04;69,6;1,086;137,362;0,746;0,242;0,116;0,104;379,24;331,266;112,418;65,036;51,126;1005,356;0,946;217,114;64,2;1,108;135,002;0,76;0,274;0,116;0,104;767,652;687,028;284,63;127,09;98,536;0
"203";679,032;1,084;213,432;73,6;1,116;137,222;0,762;0,25;0,12;0,096;517,106;463,988;160,046;84,94;68,454;395,124;1,038;215,03;70,4;1,084;139,308;0,752;0,254;0,118;0,104;301,348;279,876;99,292;52,828;45,712;0
"204";1618,618;1;210,714;68,4;1,124;132,926;0,74;0,25;0,112;0,092;1222,992;1066,806;361,878;205,348;165,03;795,846;1,1;236,356;69,4;1,224;150,938;0,832;0,222;0,156;0,122;711,876;538,328;144,472;153,418;107,216;1
"205";914,782;1,086;224,404;72;1,156;142,636;0,786;0,268;0,12;0,102;744,084;617,7;246,5;117,93;93,364;1190,704;1;210,142;70,6;1,03;134,92;0,73;0,252;0,128;0,116;895,718;838,88;281,288;166,534;142,356;1
"206";2056,79;1,08;212,19;73,6;1,104;137,316;0,744;0,3;0,108;0,092;1525,044;1363,364;636,76;213,104;170,5;1356,654;0,992;201,982;70;1,012;130,6;0,696;0,286;0,1;0,092;968,308;940,342;343,948;150,562;136,998;1
"207";1323,588;1,022;215,944;71,2;1,04;138,472;0,746;0,282;0,12;0,114;1004,234;923,55;442,806;146,278;129,686;813,972;0,988;207,074;69,6;1,068;132,588;0,73;0,244;0,114;0,096;633,828;547,252;170,228;107,19;79,128;1
"208";878,508;1,108;223,73;72,6;1,158;144,844;0,778;0,26;0,122;0,104;693,8;588,116;220,496;113;90,508;1489,684;1,158;226,054;74,8;1,222;147,304;0,79;0,31;0,104;0,082;1092,322;932,724;523,076;121,77;96,32;1
"209";503,48;1,106;219,668;74,8;1,152;138,304;0,77;0,274;0,118;0,094;395,772;372,418;139,602;74,818;62,65;1038,5;1,094;222,008;72,4;1,176;142,922;0,782;0,258;0,122;0,11;842,992;698,544;238,08;146,482;124,236;0
"210";1176,796;0,992;205,938;69;1,048;132,538;0,724;0,264;0,096;0,088;850,34;795,238;302,318;111,948;93,51;935,726;1,016;207,426;70,8;1,034;133,698;0,724;0,254;0,102;0,1;685,92;651,552;237,886;98,344;94,028;0
"211";963,022;1,004;206,172;68,4;1,076;133,058;0,734;0,236;0,106;0,098;723,574;655,83;225,594;116,484;99,808;643,914;0,992;202,212;69,6;1,04;131,94;0,71;0,248;0,088;0,088;462,472;437,176;159,83;56,908;53,908;0
"212";1358,63;1,092;202,662;74,2;1,114;132,686;0,714;0,294;0,088;0,076;943,582;843,878;452,29;112,914;91,774;925,284;1,06;226,614;70,8;1,146;142,632;0,796;0,256;0,122;0,11;737,95;643,412;226,21;119,448;105,106;0
"213";442,836;0,972;197,294;70;0,964;129,042;0,692;0,272;0,098;0,108;310,658;314,546;120,772;43,038;41,95;733,092;1,01;211,63;68,8;1,086;137,034;0,748;0,218;0,116;0,102;545,692;503,1;148,336;82,326;73,616;0
"214";1306,726;1,02;207,336;70,2;1,044;132,988;0,724;0,272;0,106;0,104;966,608;905,91;341,06;147,598;135,01;1220,454;1,09;222,232;71,6;1,152;142,04;0,778;0,29;0,114;0,102;958,258;824,794;339,01;145,886;128,862;0
"215";1324,674;1,098;222,42;73,4;1,15;143,65;0,784;0,298;0,108;0,09;1071,138;908,834;360,91;166,026;129,866;278,616;0,924;191,194;69,2;0,932;125,856;0,662;0,27;0,08;0,088;200,784;195,168;65,462;26,218;27,118;1
"216";1578,018;1,076;219,574;72;1,11;142,116;0,772;0,26;0,116;0,106;1254,444;1105,234;379,732;210,694;177,514;1736,466;1,09;226,072;72,2;1,16;143,614;0,792;0,25;0,122;0,11;1404,004;1174,602;384,642;257,798;197,474;0
"217";1573,632;1,052;214,134;71,8;1,07;137,064;0,738;0,28;0,116;0,104;1183,844;1086,854;443,634;205,298;169,016;1378,802;1,01;210,14;69,4;1,086;133,108;0,738;0,288;0,098;0,092;1007,054;923,964;379,54;141,384;121,102;0
"218";1254,18;1,034;202,032;72;1,094;130,634;0,712;0,278;0,08;0,076;910,68;777,464;316,236;99,486;79,758;900,702;1,022;222,276;69,2;1,092;141,39;0,774;0,268;0,122;0,108;697,418;626,506;238,342;99,558;86,818;1
"219";522,424;0,978;201,942;70,2;0,974;132,14;0,702;0,272;0,102;0,102;370,11;375,598;130,956;58,406;56,082;355,874;1,02;216,332;70,6;1,05;140,316;0,752;0,28;0,104;0,114;260,578;251,212;109,254;35,636;38,066;0
"220";894,858;1,046;217,112;70,2;1,126;139,676;0,77;0,244;0,104;0,1;711,05;614,638;206,074;110,674;94,258;1241,402;1,012;209,052;71,2;1,044;134,592;0,732;0,264;0,108;0,102;949,714;870,312;302,604;147,786;124,794;0
"221";1642,548;1,014;216,496;70,2;1,056;139,594;0,75;0,27;0,116;0,112;1246,562;1141,372;476,584;190,49;180,604;810,266;1,058;218,922;71;1,138;141,404;0,77;0,246;0,132;0,104;616,404;552,546;207,958;104,29;81,036;0
"222";263,832;0,926;197,618;66,8;0,928;128,082;0,68;0,294;0,1;0,116;181,408;198,268;77,008;27,994;30,104;869,134;1,048;210,2;72,4;1,068;133,648;0,724;0,316;0,11;0,092;596,108;575,714;327,138;69,982;64,922;0
"223";1135,97;1,046;224,424;70,4;1,152;143,992;0,792;0,222;0,124;0,1;937,248;781,192;212,026;166,284;117,518;430,12;0,978;205,006;68,8;0,996;132,806;0,718;0,246;0,098;0,108;310,242;310,688;101,502;43,036;46,376;1
"224";380,842;1,024;212,488;72;1,042;138,098;0,74;0,258;0,12;0,112;280,454;272,946;91,834;48,588;45,406;1357,194;1,004;210,084;70,6;1,064;135,796;0,732;0,312;0,092;0,094;956,526;911,852;428,71;106,8;100,81;0
"225";454,112;1,02;201,416;71,4;1,048;130,708;0,712;0,238;0,112;0,112;336,512;311,986;102,708;58,26;49,526;105,912;0,886;196,256;66;0,896;131,206;0,68;0,25;0,084;0,118;73,688;80,426;25,526;9,052;11,412;1
"226";656,566;1,052;209,632;72,2;1,08;135,212;0,724;0,28;0,108;0,098;467,732;425,422;177,124;65,244;57,554;620,776;1,006;210,504;68,6;1,066;134,048;0,734;0,248;0,11;0,104;474,22;433,51;139,434;85,566;74,534;1
"227";457,96;1,024;212,002;70;1,116;137,12;0,738;0,29;0,098;0,084;341,626;303,13;129,972;46,674;38,504;329,486;0,916;193,052;68,4;0,91;126,114;0,676;0,274;0,098;0,1;233,132;242,722;78,898;36,714;36,084;0
"228";382,344;1,092;220,55;73,2;1,152;144,274;0,768;0,296;0,106;0,1;269,436;256,032;138,886;32,678;31,876;112,554;1,046;210,048;69,6;1,07;134,228;0,724;0,27;0,1;0,1;85,11;77,724;28,856;12,296;11,668;1
"229";239,084;0,968;199,13;69,6;0,976;128,186;0,696;0,3;0,096;0,098;176,164;170,222;57,812;28,202;26,388;749,462;1,026;216,55;72;1,068;140,404;0,754;0,252;0,11;0,102;570,754;533,722;165,934;93,298;82,038;0
"230";497,178;0,988;202,732;68,8;1,028;131,594;0,708;0,29;0,098;0,096;366,66;342,622;138,896;51,08;46,314;940,782;1,05;223,414;71,8;1,072;142,138;0,774;0,272;0,132;0,124;774,538;695,746;218,458;157,254;131,32;0
"231";542,784;1,108;216,864;72,8;1,152;138,61;0,756;0,306;0,104;0,092;418,08;353,982;171,892;55,444;48,662;419,464;1,088;221,682;71,8;1,124;143,648;0,77;0,264;0,116;0,102;318,604;284,834;114,546;46,298;40,804;0
